ERUP ID,NAME,VEI,START,END
20559,St. Helens,3,1990,1991
11750,Sabancaya,3,1990,1998
16670,Gamalama,3,1990,1990
19366,Bezymianny,3,1990,1991
19585,Sheveluch,3,1990,1995
10762,Pacaya,3,1990,2000
13821,Etna,3,1989,1992
20390,Redoubt,3,1989,1990
14075,Nyamuragira,3,1989,1989
12016,Lonquimay,3,1988,1990
16689,Makian,3,1988,1988
16420,Banda Api,3,1988,1988
15287,Ambrym,3,1988,1988
16254,Ranakah,3,1987,1989
11865,Lascar,3,1987,1990
19811,Cleveland,3,1987,1987
19364,Bezymianny,3,1986,1988
18242,Izu-Oshima,3,1986,1986
11864,Lascar,3,1986,1986
20149,Pavlof,3,1986,1988
19583,Sheveluch,3,1986,1988
14490,White Island,3,1986,1994
15058,Ulawun,3,1985,1985
11290,Ruiz,3,1985,1991
19466,Klyuchevskoy,3,1985,1986
16251,Sangeang Api,3,1985,1988
19362,Bezymianny,3,1985,1985
16806,Mayon,3,1984,1984
13813,Etna,3,1984,1986
16429,Soputan,3,1984,1984
19465,Klyuchevskoy,3,1984,1985
14770,Home Reef,3,1984,1984
19361,Bezymianny,3,1984,1984
20148,Pavlof,3,1983,1983
18272,Miyakejima,3,1983,1983
16668,Gamalama,3,1983,1983
20167,Veniaminof,3,1983,1984
16533,Karangetang,3,1983,1988
16428,Soputan,3,1982,1982
16146,Raung,3,1982,1982
19686,Gareloi,3,1982,1982
14070,Nyamuragira,3,1981,1982
20145,Pavlof,3,1981,1981
19360,Bezymianny,3,1981,1983
16766,Bulusan,3,1981,1981
19848,Okmok,3,1981,1981
20143,Pavlof,3,1980,1980
15054,Ulawun,3,1980,1980
12751,Hekla,3,1980,1980
19685,Gareloi,3,1980,1980
13807,Etna,3,1980,1980
19024,Gorely,3,1980,1981
15282,Ambrym,3,1980,1980
19355,Bezymianny,3,1980,1980
15314,Lopevi,3,1980,1980
14069,Nyamuragira,3,1980,1980
16765,Bulusan,3,1979,1980
11712,Negra,3,1979,1980
13806,Etna,3,1979,1980
12455,Soufrière St. Vincent,3,1979,1979
19353,Bezymianny,3,1979,
15053,Ulawun,3,1978,1978
20044,Westdahl,3,1978,1978
18601,Toya,3,1977,1982
19460,Klyuchevskoy,3,1977,1980
20206,Ukinrek Maars,3,1977,1977
19351,Bezymianny,3,1977,
14487,White Island,3,1976,1982
14603,Tongariro,3,1975,1975
20140,Pavlof,3,1974,1975
20236,Trident,3,1974,
19459,Klyuchevskoy,3,1974,1974
14927,Manam,3,1974,1999
11444,Reventador,3,1973,1974
14775,Curacoa,3,1973,1973
15277,Ambrym,3,1973,1976
14997,Langila,3,1973,2000
12558,Vestmannaeyjar,3,1973,1973
14602,Tongariro,3,1972,1974
16268,Paluweh,3,1972,1973
18885,Alaid,3,1972,1972
15276,Ambrym,3,1972,1972
16527,Karangetang,3,1972,1976
10725,Fuego,3,1971,1971
12298,Hudson,3,1971,1971
14067,Nyamuragira,3,1971,1971
19349,Bezymianny,3,1971,1974
10964,Negro,3,1971,1971
12970,Jan Mayen,3,1970,1972
13195,Deception Island,3,1970,
19184,Karymsky,3,1970,1982
12750,Hekla,3,1970,1970
18773,Kolokol Group,3,1970,1970
15051,Ulawun,3,1970,1970
13194,Deception Island,3,1969,1969
16259,Iya,3,1969,1969
16974,Kuchinoerabujima,3,1968,1969
20092,Trident,3,1968,1968
10962,Negro,3,1968,1968
11134,Arenal,3,1968,2010
19454,Klyuchevskoy,3,1968,1968
16803,Mayon,3,1968,1968
14481,White Island,3,1968,1969
20389,Redoubt,3,1967,1968
13193,Deception Island,3,1967,1967
20235,Trident,3,1967,1968
16007,Semeru,3,1967,2009
14020,Lengai,3,1967,1967
15307,Lopevi,3,1967,1969
14480,White Island,3,1966,1967
11096,Rincon de la Vieja,3,1966,1967
20388,Redoubt,3,1966,1967
10723,Fuego,3,1966,1966
16854,Taal,3,1966,1966
13596,Soputan,3,1966,1967
15135,Bagana,3,1966,1967
10722,Fuego,3,1966,1966
20387,Redoubt,3,1966,1966
15200,Tinakula,3,1965,1966
15219,Gaua,3,1965,1965
19452,Klyuchevskoy,3,1965,1966
10761,Pacaya,3,1965,1989
19182,Karymsky,3,1965,1967
19348,Bezymianny,3,1965,1970
20233,Trident,3,1964,
12557,Vestmannaeyjar,3,1963,1967
20232,Trident,3,1963,1963
10721,Fuego,3,1963,1963
15306,Lopevi,3,1963,1965
20231,Trident,3,1963,1963
11228,Irazu,3,1963,1965
12163,Villarrica,3,1963,1963
19787,Amukta,3,1963,
14479,White Island,3,1962,
10720,Fuego,3,1962,1962
18658,Tokachidake,3,1962,1962
20230,Trident,3,1962,1962
19663,Kiska,3,1962,
19343,Bezymianny,3,1961,1961
15271,Ambrym,3,1961,1963
15913,Merapi,3,1961,1961
19143,Bezymianny,3,1961,1961
12262,Calbuco,3,1961,1961
19450,Klyuchevskoy,3,1960,1963
19847,Okmok,3,1960,1961
10957,Negro,3,1960,1960
18814,Sarychev Peak,3,1960,1960
15304,Lopevi,3,1960,1960
11442,Reventador,3,1960,
12215,Puyehue-Cordon Caulle,3,1960,1960
19181,Karymsky,3,1960,1964
14019,Lengai,3,1960,1966
13795,Etna,3,1959,1964
11441,Reventador,3,1958,
19846,Okmok,3,1958,1958
13917,Zavaritzki Caldera,3,1957,1957
10719,Fuego,3,1957,1957
19044,Koryaksky,3,1956,1957
14919,Manam,3,1956,1958
20166,Veniaminof,3,1956,1956
16138,Raung,3,1956,1956
13210,Bristol Island,3,1956,1956
12061,Llaima,3,1955,1957
17088,Aira,3,1955,2016
14960,Long Island,3,1955,1955
14985,Langila,3,1954,1954
14594,Tongariro,3,1954,1955
17799,Asamayama,3,1953,1955
11708,Negra,3,1953,1954
15129,Bagana,3,1953,1953
14959,Long Island,3,1953,1954
10717,Fuego,3,1953,1953
16242,Sangeang Api,3,1953,1953
20226,Trident,3,1953,1954
15325,Epi,3,1953,1953
16136,Raung,3,1953,1953
17623,Tao-Rusyr Caldera,3,1952,1952
10379,Barcena,3,1952,1953
15198,Tinakula,3,1951,1951
16445,Lokon-Empung,3,1951,1953
10954,Negro,3,1950,1950
15338,Kuwae,3,1949,1949
15337,Kuwae,3,1949,
15127,Bagana,3,1948,1951
10820,Izalco,3,1948,1957
12157,Villarrica,3,1948,1949
16721,Camiguin,3,1948,1953
15621,Tengger Caldera,3,1948,1948
10951,Negro,3,1947,1947
13524,Etna,3,1947,1947
14916,Manam,3,1946,1947
19439,Klyuchevskoy,3,1945,1945
12058,Llaima,3,1945,1945
14624,Ruapehu,3,1945,1945
19438,Klyuchevskoy,3,1944,1945
19702,Cleveland,3,1944,1944
11439,Reventador,3,1944,1944
15108,Waiowa,3,1943,1944
11722,Azul,3,1943,1943
18579,Hokkaido-Komagatake,3,1942,1942
19304,Tolbachik,3,1940,1941
14015,Lengai,3,1940,1941
18270,Miyakejima,3,1940,1940
18369,Izu-Torishima,3,1939,1939
20163,Veniaminof,3,1939,1939
15596,Krakatau,3,1938,1940
15123,Bagana,3,1938,
19100,Avachinsky,3,1938,1938
19796,Yunaska,3,1937,1937
15122,Bagana,3,1937,
19437,Klyuchevskoy,3,1937,1939
14915,Manam,3,1936,1939
11438,Reventador,3,1936,
20131,Pavlof,3,1936,1948
13519,Etna,3,1935,1941
19436,Klyuchevskoy,3,1935,1936
20269,Augustine,3,1935,1935
17790,Asamayama,3,1934,1937
11648,Sangay,3,1934,2011
16577,Dukono,3,1933,2017
14387,White Island,3,1933,
12052,Llaima,3,1932,1933
15592,Krakatau,3,1932,1934
17832,Kusatsu-Shiranesan,3,1932,1932
11948,Descabezado Grande,3,1932,1933
16291,Lewotobi,3,1932,1933
16969,Kuchinoerabujima,3,1931,1931
17786,Asamayama,3,1931,1932
15902,Merapi,3,1930,1931
19019,Gorely,3,1930,1931
18810,Sarychev Peak,3,1930,1930
12431,Pelee,3,1929,1932
19018,Gorely,3,1929,1930
19682,Gareloi,3,1929,1930
12259,Calbuco,3,1929,1929
11437,Reventador,3,1929,
16266,Paluweh,3,1928,1928
16797,Mayon,3,1928,1928
11436,Reventador,3,1926,1926
10813,Izalco,3,1925,1927
18647,Tokachidake,3,1925,1927
10653,Acatenango,3,1924,1925
11363,Galeras,3,1924,1927
10949,Negro,3,1923,1923
18919,Zheltovsky,3,1923,1923
18511,Pagan,3,1923,1923
10626,Santa Maria,3,1922,2017
14909,Manam,3,1922,
19680,Gareloi,3,1922,
12212,Puyehue-Cordon Caulle,3,1921,1922
14196,Karthala,3,1918,1918
16550,Banua Wuhu,3,1918,1919
11221,Irazu,3,1917,1921
18966,Mutnovsky,3,1917,
10829,San Salvador,3,1917,1917
12258,Calbuco,3,1917,1917
14012,Lengai,3,1916,1917
16048,Tengger Caldera,3,1915,1916
15040,Ulawun,3,1915,
11956,Azul,3,1914,
20657,Lassen Volcanic Center,3,1914,1917
18447,Fukutoku-Oka-no-Ba,3,1914,1914
15254,Ambrym,3,1913,1914
13361,Vesuvius,3,1913,1944
14053,Nyamuragira,3,1912,1913
13775,Etna,3,1912,1912
11093,Rincon de la Vieja,3,1912,
20237,Katmai,3,1912,1912
11435,Reventador,3,1912,1912
13191,Deception Island,3,1912,
13581,Semeru,3,1911,1911
16852,Taal,3,1911,1911
15024,Witori,3,1911,1918
13430,Stromboli,3,1910,1931
18623,Shikotsu,3,1909,1909
10458,Colima,3,1908,1909
14050,Nyamuragira,3,1907,1907
16287,Lewotobi,3,1907,1907
12187,Carrán-Los Venados,3,1907,1908
17292,Asosan,3,1906,
19856,Bogoslof,3,1906,1907
20125,Pavlof,3,1906,1911
18446,Fukutoku-Oka-no-Ba,3,1904,1905
14903,Manam,3,1904,1904
16485,Ruang,3,1904,1905
11586,Cotopaxi,3,1903,1904
10456,Colima,3,1903,1903
18368,Izu-Torishima,3,1902,1902
20384,Redoubt,3,1902,
19778,Seguam,3,1902,
15952,Kelut,3,1901,1901
18914,Iliinsky,3,1901,
13764,Etna,3,1899,1899
19840,Okmok,3,1899,
16421,Colo,3,1898,1900
11434,Reventador,3,1898,1906
15038,Ulawun,3,1898,
15719,Galunggung,3,1894,1894
15248,Ambrym,3,1894,1895
11433,Reventador,3,1894,
20161,Veniaminof,3,1892,1892
16561,Awu,3,1892,1892
19777,Seguam,3,1892,
13429,Stromboli,3,1890,1907
12264,Huequi,3,1890,
13481,Vulcano,3,1888,1890
12013,Lonquimay,3,1887,1890
16787,Mayon,3,1886,1887
13756,Etna,3,1886,1886
13480,Vulcano,3,1886,
15035,Bamus,3,1886,
10450,Colima,3,1885,1886
14737,Falcon Island,3,1885,1886
11326,Purace,3,1885,
15116,Bagana,3,1883,
19855,Bogoslof,3,1883,1895
17619,Kharimkotan,3,1883,
16785,Mayon,3,1881,1882
10766,Santa Ana,3,1880,
11579,Cotopaxi,3,1880,1880
10831,Ilopango,3,1879,1880
13753,Etna,3,1879,1879
19573,Sheveluch,3,1879,1883
15089,Rabaul,3,1878,1878
14869,Bam,3,1877,
16088,Lamongan,3,1877,1877
20284,Iliamna,3,1876,
18269,Miyakejima,3,1874,1874
18616,Shikotsu,3,1874,1874
19900,Santa Ana,3,1874,
13479,Vulcano,3,1873,1879
18508,Pagan,3,1873,
17286,Asosan,3,1872,1873
10444,Colima,3,1872,1873
14867,Bam,3,1872,
16780,Mayon,3,1871,1872
13358,Vesuvius,3,1870,1872
16481,Ruang,3,1870,1870
14697,Raoul Island,3,1870,1870
10383,Ceboruco,3,1870,1875
16337,Iliwerung,3,1870,
11322,Purace,3,1869,1869
11574,Cotopaxi,3,1869,1869
10439,Colima,3,1869,1869
13745,Etna,3,1868,1868
19962,Terceira,3,1867,1867
11246,Turrialba,3,1866,1866
11359,Galeras,3,1865,1870
11972,Chillan,3,1864,1865
15299,Lopevi,3,1864,
12029,Llaima,3,1864,
13742,Etna,3,1863,1863
12028,Llaima,3,1862,
13937,Dubbi,3,1861,1861
18882,Alaid,3,1860,1860
18782,Chirpoi,3,1857,
13426,Stromboli,3,1857,1889
11431,Reventador,3,1856,1856
16557,Awu,3,1856,1856
13355,Vesuvius,3,1855,1861
13354,Vesuvius,3,1854,1855
18842,Fuss Peak,3,1854,
18881,Alaid,3,1854,
18846,Chikurachki,3,1853,1859
11560,Cotopaxi,3,1853,1853
13612,Mayon,3,1853,1853
10646,Atitlan,3,1853,
15651,Gede-Pangrango,3,1853,1853
12012,Lonquimay,3,1853,
19907,Antuco,3,1852,1853
15876,Merapi,3,1849,1849
15946,Kelut,3,1848,1848
18958,Mutnovsky,3,1848,
11320,Purace,3,1847,1852
15873,Merapi,3,1846,1847
13610,Mayon,3,1846,1846
18801,Rasshua,3,1846,
18835,Sinarka,3,1846,
11287,Ruiz,3,1845,
13609,Mayon,3,1845,1845
11430,Reventador,3,1844,
11429,Reventador,3,1843,
15710,Guntur,3,1843,1843
20451,Baker,3,1843,
20547,St. Helens,3,1842,1845
18787,Milna,3,1842,
15631,Gede-Pangrango,3,1840,1840
13539,Ararat,3,1840,
16630,Gamalama,3,1840,1840
15190,Tinakula,3,1840,
20158,Veniaminof,3,1838,1839
13352,Vesuvius,3,1835,1839
15177,Savo,3,1835,1847
12232,Osorno,3,1834,1835
13607,Mayon,3,1834,1835
15629,Gede-Pangrango,3,1832,1832
19015,Gorely,3,1832,
20545,St. Helens,3,1831,
13867,Campi Flegrei Mar Sicilia,3,1831,1831
11485,Guagua Pichincha,3,1831,
20062,Shishaldin,3,1830,1830
12506,Reykjanes,3,1830,1831
11356,Galeras,3,1828,1834
19014,Gorely,3,1828,
10641,Atitlan,3,1827,1828
20051,Fisher,3,1826,1827
10442,Makushin,3,1826,
11657,Fernandina,3,1825,1825
13351,Vesuvius,3,1824,1834
20058,Shishaldin,3,1824,
19792,Yunaska,3,1824,
12675,Katla,3,1823,1823
15867,Merapi,3,1822,1823
18199,Izu-Oshima,3,1821,
12968,Jan Mayen,3,1818,
19836,Okmok,3,1817,1820
19824,Vsevidof,3,1817,
17751,Asamayama,3,1815,
14696,Raoul Island,3,1814,
20203,Ugashik-Peulik,3,1814,
19749,Atka,3,1812,
20265,Augustine,3,1812,
13021,Sete Cidades,3,1811,1811
14118,Cameroon,3,1807,
18613,Shikotsu,3,1804,1817
17636,Maly Semyachik,3,1804,
11554,Cotopaxi,3,1803,1803
19493,Makushin,3,1802,
18719,Rausudake,3,1800,
10699,Fuego,3,1799,
13111,Tenerife,3,1798,1798
11426,Reventador,3,1797,
19853,Bogoslof,3,1796,1804
13350,Vesuvius,3,1796,1822
13728,Etna,3,1793,1802
13727,Etna,3,1792,1793
19784,Amukta,3,1786,1791
20639,Shasta,3,1786,
17063,Aira,3,1783,
13349,Vesuvius,3,1783,1794
12505,Reykjanes,3,1783,1783
18308,Aogashima,3,1780,1785
19084,Avachinsky,3,1779,1779
18194,Izu-Oshima,3,1777,1779
16617,Gamalama,3,1775,1775
10755,Pacaya,3,1775,1775
16442,Lokon-Empung,3,1775,
15355,Yasur,3,1774,2017
11632,Tungurahua,3,1773,1773
17539,Niigata-Yakeyama,3,1773,
15685,Papandayan,3,1772,1772
16614,Gamalama,3,1771,1772
13472,Vulcano,3,1771,1771
10429,Colima,3,1771,
16613,Gamalama,3,1770,1770
10428,Colima,3,1770,1770
13346,Vesuvius,3,1770,1779
19760,Makushin,3,1768,1769
13601,Mayon,3,1766,1766
11552,Cotopaxi,3,1766,1766
17265,Asosan,3,1765,1765
18791,Prevo Peak,3,1765,
13345,Vesuvius,3,1764,1767
13713,Etna,3,1763,1763
13710,Etna,3,1755,1755
11996,Antuco,3,1752,1752
11961,Tromen,3,1751,
11968,Chillan,3,1749,1751
15627,Gede-Pangrango,3,1747,1748
13344,Vesuvius,3,1744,1761
11546,Cotopaxi,3,1743,
11545,Cotopaxi,3,1742,
11544,Cotopaxi,3,1742,1742
19570,Sheveluch,3,1739,
19082,Avachinsky,3,1737,1737
13342,Vesuvius,3,1732,1737
12967,Jan Mayen,3,1732,1732
13471,Vulcano,3,1731,1739
13126,Lanzarote,3,1730,1736
16108,Raung,3,1730,
11647,Sangay,3,1728,1916
13470,Vulcano,3,1727,
13341,Vesuvius,3,1724,1730
11201,Irazu,3,1723,1724
19964,Don Joao de Castro Bank,3,1720,1720
19635,Wudalianchi,3,1720,1721
12448,Soufrière St. Vincent,3,1718,1718
17135,Kirishimayama,3,1717,
12872,Bardarbunga,3,1717,1717
17134,Kirishimayama,3,1716,1717
17133,Kirishimayama,3,1716,
18838,Kharimkotan,3,1713,
18264,Miyakejima,3,1712,1714
16555,Awu,3,1711,1711
10421,Colima,3,1711,
13340,Vesuvius,3,1708,1723
13886,Santorini,3,1707,1711
13339,Vesuvius,3,1701,1707
14966,Ritter Island,3,1700,1700
19566,Sheveluch,3,1700,
16372,Gunungapi Wetar,3,1699,
15724,Cereme,3,1698,
11541,Cotopaxi,3,1698,
13338,Vesuvius,3,1697,1698
19396,Klyuchevskoy,3,1697,1698
16387,Serua,3,1694,
16473,Tangkoko-Duasudara,3,1694,
13698,Etna,3,1693,1694
16377,Teon,3,1693,
11424,Reventador,3,1691,
16402,Banda Api,3,1690,1696
15689,Guntur,3,1690,
10420,Colima,3,1690,
18907,Koshelev,3,1690,
16384,Serua,3,1687,
16609,Gamalama,3,1687,1687
17575,Iwatesan,3,1686,1686
13336,Vesuvius,3,1685,1694
18192,Izu-Oshima,3,1684,1690
15473,Krakatau,3,1684,
16383,Serua,3,1683,
16401,Banda Api,3,1683,
16472,Tangkoko-Duasudara,3,1683,
13335,Vesuvius,3,1682,1682
15588,Krakatau,3,1680,1681
15860,Merapi,3,1678,
11782,Ubinas,3,1677,
15859,Merapi,3,1677,
16494,Karangetang,3,1675,
16279,Lewotobi,3,1675,
15858,Merapi,3,1672,
13706,Iya,3,1671,
11352,Galeras,3,1670,1736
11012,Masaya,3,1670,
13693,Etna,3,1669,1669
17963,Zaozan,3,1669,
11781,Ubinas,3,1667,
20655,Lassen Volcanic Center,3,1666,
10592,San Martin,3,1664,
10743,Pacaya,3,1664,
15857,Merapi,3,1663,
10533,Popocatepetl,3,1663,1665
16376,Teon,3,1663,
11780,Ubinas,3,1662,
16329,Lewotolo,3,1660,
11928,Planchon-Peteroa,3,1660,
16374,Teon,3,1659,
10826,San Salvador,3,1658,1671
15856,Merapi,3,1658,
13334,Vesuvius,3,1654,1680
16604,Gamalama,3,1653,
18306,Aogashima,3,1652,
16879,Babuyan Claro,3,1652,
14117,Cameroon,3,1650,
16264,Paluweh,3,1650,
11967,Chillan,3,1650,
16833,Taal,3,1645,
14941,Karkar,3,1643,
18262,Miyakejima,3,1643,1643
16832,Taal,3,1641,
11351,Galeras,3,1641,1643
11626,Tungurahua,3,1640,1641
12742,Hekla,3,1636,1637
16831,Taal,3,1635,
16830,Taal,3,1634,
16399,Banda Api,3,1632,
11646,Sangay,3,1628,
13469,Vulcano,3,1626,1626
17857,Nikko-Shiranesan,3,1625,
17959,Zaozan,3,1623,1624
10740,Pacaya,3,1623,
10678,Fuego,3,1617,
11350,Galeras,3,1616,1616
13600,Mayon,3,1616,1616
16398,Banda Api,3,1615,1615
10418,Colima,3,1611,1613
16397,Banda Api,3,1609,
16600,Gamalama,3,1608,1608
18108,Iwakisan,3,1604,
17697,Asamayama,3,1600,1600
12789,Grimsvotn,3,1598,
16396,Banda Api,3,1598,1602
16106,Raung,3,1597,1597
17694,Asamayama,3,1596,1596
15187,Tinakula,3,1595,
17692,Asamayama,3,1591,
16828,Taal,3,1591,
10415,Colima,3,1590,1590
11423,Reventador,3,1590,
15855,Merapi,3,1587,
16395,Banda Api,3,1586,
17497,Yakedake,3,1585,
15853,Merapi,3,1584,
11482,Guagua Pichincha,3,1582,1598
11349,Galeras,3,1580,1580
12991,San Jorge,3,1580,1580
17479,Hakusan,3,1579,
19895,Santa Ana,3,1576,
10413,Colima,3,1576,
10825,San Salvador,3,1575,
16827,Taal,3,1572,
13884,Santorini,3,1570,1573
15181,Savo,3,1568,
17117,Kirishimayama,3,1566,
11478,Guagua Pichincha,3,1566,1566
10739,Pacaya,3,1565,
16583,Gamkonora,3,1564,
15852,Merapi,3,1560,
11200,Irazu,3,1560,
13425,Stromboli,3,1558,1857
17478,Hakusan,3,1554,1556
15851,Merapi,3,1554,
18186,Izu-Oshima,3,1552,1552
16573,Dukono,3,1550,
16678,Makian,3,1550,
13467,Vulcano,3,1550,
19564,Sheveluch,3,1550,
11778,Ubinas,3,1550,
17477,Hakusan,3,1548,
15850,Merapi,3,1548,
15932,Kelut,3,1548,
17476,Hakusan,3,1547,1547
11422,Reventador,3,1541,
10041,Campi Flegrei,3,1538,1538
16490,Gamalama,3,1538,
13665,Etna,3,1536,1536
11348,Galeras,3,1535,
10875,San Cristobal,3,1528,
10899,Telica,3,1527,
19893,Santa Ana,3,1524,
10986,Momotombo,3,1524,
19892,Santa Ana,3,1521,
10522,Popocatepetl,3,1519,1523
10411,Colima,3,1519,1523
16371,Gunungapi Wetar,3,1512,
16235,Sangeang Api,3,1512,
16597,Gamalama,3,1510,
10635,Atitlan,3,1505,
15930,Kelut,3,1481,
18259,Miyakejima,3,1469,
10634,Atitlan,3,1469,
15929,Kelut,3,1462,
15928,Kelut,3,1451,
15927,Kelut,3,1450,
16302,Soputan,3,1450,
13466,Vulcano,3,1444,
13040,Furnas,3,1430,
15070,Kelut,3,1411,
17880,Nasudake,3,1410,
13657,Etna,3,1408,1408
17879,Nasudake,3,1408,
17878,Nasudake,3,1404,
17956,Zaozan,3,1400,
17877,Nasudake,3,1397,
15069,Kelut,3,1395,
12737,Hekla,3,1389,1390
15068,Kelut,3,1385,
15067,Kelut,3,1376,
16441,Lokon-Empung,3,1375,
15770,Dieng Volcanic Complex,3,1375,
17538,Niigata-Yakeyama,3,1361,
10738,Pacaya,3,1360,
18718,Rausudake,3,1350,
11624,Tungurahua,3,1350,
12736,Hekla,3,1341,
12501,Reykjanes,3,1340,
12357,Soufriere Guadeloupe,3,1340,
18180,Izu-Oshima,3,1338,1338
10423,Kelut,3,1334,
13652,Etna,3,1329,1329
10422,Kelut,3,1311,
18179,Izu-Oshima,3,1307,
17572,Iwatesan,3,1300,
10013,Larderello,3,1282,
10573,Orizaba,3,1260,
14154,Rahat,3,1256,1256
14160,Sawad,3,1253,
18642,Tokachidake,3,1250,
20879,Fuss Peak,3,1250,
17475,Hakusan,3,1239,
12498,Reykjanes,3,1231,
17952,Zaozan,3,1227,
12496,Reykjanes,3,1223,
12493,Reykjanes,3,1210,
14611,Ruapehu,3,1210,
12733,Hekla,3,1206,
19943,Katla,3,1177,
10542,Orizaba,3,1175,
10737,Pacaya,3,1160,
18258,Miyakejima,3,1154,
19562,Sheveluch,3,1150,
13326,Vesuvius,3,1150,
13325,Vesuvius,3,1139,1139
11199,Irazu,3,1110,
20648,Medicine Lake,3,1060,
10982,Nejapa-Miraflores,3,1060,
19289,Tolbachik,3,1050,
17473,Hakusan,3,1042,
13322,Vesuvius,3,1037,
19010,Gorely,3,1030,
19560,Sheveluch,3,1020,
20647,Medicine Lake,3,1010,
13321,Vesuvius,3,1006,
19112,Kostakan,3,1000,
15912,Kelut,3,1000,
13320,Vesuvius,3,999,
13319,Vesuvius,3,991,
19940,Katla,3,960,
20430,Edziza,3,950,
11533,Cotopaxi,3,950,
15835,Merapi,3,940,
13462,Vulcano,3,925,
12560,Eyjafjallajokull,3,920,
11927,Planchon-Peteroa,3,900,
20472,Glacier Peak,3,900,
19212,Kikhpinych,3,900,
17950,Zaozan,3,884,
10736,Pacaya,3,880,
12687,Torfajokull,3,870,
17368,Yufu-Tsurumi,3,867,867
17198,Asosan,3,864,
17436,Fujisan,3,864,866
19262,Kizimen,3,850,
18172,Izu-Oshima,3,838,
17101,Kirishimayama,3,837,839
18255,Miyakejima,3,832,
18171,Izu-Oshima,3,822,
18048,Akita-Komagatake,3,807,
17894,Bandaisan,3,806,
19111,Kostakan,3,800,
10627,Almolonga,3,800,
13315,Vesuvius,3,787,788
17432,Fujisan,3,781,781
17048,Aira,3,766,
16988,Kikai,3,750,
19558,Sheveluch,3,750,
18254,Miyakejima,3,750,
18953,Mutnovsky,3,750,
19242,Krasheninnikov,3,750,
17099,Kirishimayama,3,742,
17046,Aira,3,716,718
18170,Izu-Oshima,3,713,
13772,Aira,3,708,
18169,Izu-Oshima,3,700,
19557,Sheveluch,3,700,
14691,Raoul Island,3,700,
11198,Irazu,3,690,
17677,Asamayama,3,685,
11275,Ruiz,3,675,
13013,Sete Cidades,3,670,
18166,Izu-Oshima,3,654,
10823,San Salvador,3,640,
19555,Sheveluch,3,630,
18165,Izu-Oshima,3,625,
18164,Izu-Oshima,3,600,
11619,Tungurahua,3,600,
10605,Chichon,3,590,
18163,Izu-Oshima,3,580,
19285,Tolbachik,3,550,
19209,Kikhpinych,3,550,
19009,Gorely,3,550,
13423,Stromboli,3,550,
17430,Fujisan,3,530,
19552,Sheveluch,3,530,
13458,Vulcano,3,526,
17590,Miyakejima,3,500,
17428,Fujisan,3,470,
17813,Harunasan,3,450,
19284,Tolbachik,3,450,
17195,Asosan,3,440,
22183,Tutuila,3,440,
11197,Irazu,3,430,
15828,Merapi,3,410,
10495,Chichinautzin,3,400,
16987,Kikai,3,390,
19550,Sheveluch,3,380,
17361,Kujusan,3,370,
17425,Fujisan,3,350,
11617,Tungurahua,3,350,
11274,Ruiz,3,350,
16011,Tengger Caldera,3,330,
17589,Miyakejima,3,320,
22200,Mono-Inyo Craters,3,290,
17020,Ata,3,270,
12657,Katla,3,270,
11299,Tolima,3,260,
13626,Etna,3,252,252
18161,Izu-Oshima,3,250,
17875,Nasudake,3,250,
19008,Gorely,3,250,
19548,Sheveluch,3,230,
10571,Orizaba,3,220,
10494,Chichinautzin,3,200,
19007,Gorely,3,200,
10051,Vesuvius,3,172,
19547,Sheveluch,3,170,
12686,Torfajokull,3,150,
14442,Taranaki [Egmont],3,150,
18160,Izu-Oshima,3,150,
10570,Orizaba,3,140,
19546,Sheveluch,3,120,
11615,Tungurahua,3,100,
10569,Orizaba,3,90,
18716,Rausudake,3,80,
19006,Gorely,3,50,
13882,Santorini,3,46,47
13381,Ischia,3,40,
10568,Orizaba,3,40,
17017,Ata,3,30,
19544,Sheveluch,3,-10,
13510,Etna,3,-44,
14687,Raoul Island,3,-50,
20594,Three Sisters,3,-50,
18607,Shikotsu,3,-50,
17486,Norikuradake,3,-50,
17587,Miyakejima,3,-50,
11525,Cotopaxi,3,-50,
11614,Tungurahua,3,-50,
13452,Vulcano,3,-91,
11613,Tungurahua,3,-100,
19540,Sheveluch,3,-150,
18159,Izu-Oshima,3,-150,
13880,Santorini,3,-197,
18935,Ksudach,3,-200,
11298,Tolima,3,-200,
10049,Vesuvius,3,-217,-216
13872,Methana,3,-258,
15823,Merapi,3,-340,
19005,Gorely,3,-350,
18044,Akita-Komagatake,3,-350,
18294,Hachijojima,3,-350,
19538,Sheveluch,3,-400,
14116,Cameroon,3,-450,
11611,Tungurahua,3,-500,
17820,Kusatsu-Shiranesan,3,-550,
17907,Adatarayama,3,-590,
10048,Vesuvius,3,-600,
18158,Izu-Oshima,3,-600,
17586,Miyakejima,3,-600,
11297,Tolima,3,-610,
11196,Irazu,3,-640,
19606,Alney-Chashakondzha,3,-650,
19536,Sheveluch,3,-650,
19605,Alney-Chashakondzha,3,-660,
17873,Nasudake,3,-700,
17534,Niigata-Yakeyama,3,-700,
17377,Izu-Tobu,3,-750,
10567,Orizaba,3,-780,
12354,Soufriere Guadeloupe,3,-820,
19148,Karymsky,3,-850,
17666,Sheveluch,3,-900,
19235,Krasheninnikov,3,-1000,
17664,Sheveluch,3,-1010,
12634,Katla,3,-1220,
17584,Miyakejima,3,-1250,
17567,Iwatesan,3,-1250,
14548,Taupo,3,-1250,
13440,Vulcano,3,-1300,
